date,title,link,content
2023-07-25 14:51:23,"베트남, 남중국해 '구단선' 논란에도 블랙핑크 공연 허가",https://n.news.naver.com/mnews/article/001/0014089908?sid=104,"[
주최사, '中 영유권' 지도 사이트서 삭제…당국, 고민 끝에 결정 



블랙핑크[YG엔터테인먼트 제공. 재판매 및 DB 금지](하노이=연합뉴스) 김범수 특파원 = K팝 걸그룹 블랙핑크가 중국의 남중국해 영유권 주장과 관련된 '구단선' 논란에도 불구하고 예정대로 베트남 수도 하노이에서 공연을 할 수 있게 됐다.    25일 현지 매체인 베트남넷에 따르면 하노이 인민위원회는 오는 29일과 30일 하노이 미딩 국립경기장에서 열릴 예정인 블랙핑크 월드투어 공연을 허가했다고 밝혔다.    당국은 이틀간 관람객이 각각 3만6천명, 3만1천명에 달할 것으로 예상했다.    이에 따라 공안 등 유관기관에 안전 대책 수립을 요청했다.    앞서 블랙핑크 투어 주최사인 iME의 웹사이트에 중국의 영유권 주장이 반영된 남중국해 지도가 있다는 지적이 소셜미디어(SNS) 등을 중심으로 제기됐다.    이에 베트남 문화체육관광부는 iME 웹사이트에 대한 조사에 나섰고, 이 회사는 문제의 지도 이미지를 삭제했다.    하지만 당국이 그동안 구단선 관련 논란에서는 강경하게 대처해왔기 때문에 총리실도 공연 허가 여부를 검토해온 것으로 알려졌다.    남중국해는 중국과 베트남, 필리핀 등 동남아 여러 국가가 마찰을 빚고 있는 영유권 분쟁 지역이다.     중국은 남중국해에 U자 형태로 9개 선(구단선)을 긋고 이 안의 약 90% 영역이 자국 영해라고 주장하고 있다.    하지만 2016년 국제상설재판소(PCA)는 이 같은 주장이 국제법상 근거가 없다고 판결한 바 있다.    베트남은 남중국해와 관련한 정부의 공식 입장에 반하는 장면이 나오는 콘텐츠에 대해서는 상영·방영 금지 처분을 내려왔다.    이달 21일 개봉 예정이었던 할리우드 영화 '바비'도 구단선이 그려진 지도가 나오는 장면이 있어 심의에서 상영 금지가 결정됐다.    또 중국 드라마 '플라이트 투 유'(Flight to You)도 같은 이유로 넷플릭스 베트남 방영 목록에서 삭제됐다.    bumsoo@yna.co.kr
]"
2023-07-19 11:01:22,"""블랙핑크 리사도…韓 인종차별 심해""…베트남 여성 주장",https://n.news.naver.com/mnews/article/003/0011983248?sid=102,"[
""한국에서 2년 살면서 느꼈는데 한국인들의 인종차별은 미친 수준""



(사진=틱톡 계정 '@phuongviviyam' 캡쳐) *재판매 및 DB 금지[서울=뉴시스]박예진 인턴 기자 = 한국과 일본 문화를 소개하는 콘셉트의 틱토커 비비안 응우옌이 한국의 인종차별과 외모지상주의에 대해 꼬집었다.최근 각종 온라인 커뮤니티를 중심으로 응우옌이 자신의 틱톡 계정(@phuongviviyam)에 올린 영상의 캡쳐가 공유돼 화제다. 그녀가 한국의 외모 지상주의와 인종차별에 대해 얘기하는 동영상으로 주목받으며 전의 포스트들도 다시 주목받고 있다.  그녀는 걸그룹 뉴진스의 베트남계 호주인 멤버인 하니와 블랙핑크의 태국인 멤버 리사를 예로 들었다.응우옌은 걸그룹 멤버는 그룹 뉴진스의 하니를 언급했다. 하니는 호주 멜버른에서 태어나 베트남, 호주 복수 국적자다. 베트남 이름은 팜 응옥 헌이다. 또 다른 멤버 블랙핑크 리사를 언급하며 ""다른 태국 멤버도 전 세계적으로 (그룹 내에서) 제일 유명한데 한국에서는 아니다""며 ""그건 그녀가 태국인처럼 생겼기 때문이다. 동남아인처럼 생겼으니까(한국에서만 인기가 없다)""는 자막도 덧붙였다.그러면서 ""한국에서 2년 살면서 느꼈는데, 한국인들의 인종차별은 미친 수준""이라고 전했다.



(사진=틱톡 계정 '@phuongviviyam' 캡쳐) *재판매 및 DB 금지이후 해당 발언이 기사화되고 외신에서도 소개되자 응우옌은 ""인종차별 발언으로 많은 공격을 받고 있다""며 ""외모지상주의는 한국에서 큰 문제이며 성형수술 통계가 (한국에서) 외모가 얼마나 중요한지 말해 준다""고 반박 영상을 게재했다.그러면서 ""많은 한국인의 미의 기준으로 봤을 때 동남아시아인들의 외모적인 특징인 검은 피부 납작한 코를 매력적이지 않다고 느낀다""며 ""못생긴 사람들은 한국에서 힘든 시간을 보낸다""고 주장했다.또 ""한국의 미용 기준에 맞는 동남아시아인이라면 더 나은 대우를 받을 것""이라며 ""당신에게 '동남아인 같다'는 말은 모욕한 것""이라고 덧붙였다.응우옌은 이어 ""나는 항상 한국인에게도 인종차별적이라 말한다""며 ""한국은 단일 민족국가였지만 이제 더 이상 폐쇄적이지 않다. 많은 사람이 한국에 오가고 관광이 경제의 큰 부분을 차지한다""면서 인종차별과 외모지상주의에서 벗어나야 한다고 강조했다.또 ""많은 K팝 그룹들이 한국의 문화, 음악을 알리기 위해 활동하면서 인종차별을 겪고 이를 이겨내지 않았느냐""며 ""한국인도 동등한 사람으로 존중받고 인정받길 원한다는 걸 안다. 한국에는 분명히 인종차별이 존재하고 이는 모든 나라에 다 있다""는 견해를 분명히 밝혔다．
]"
2023-07-17 11:24:03,"블랙핑크 유튜브, 9000만 돌파…글로벌 1위 팬덤 과시",https://n.news.naver.com/mnews/article/081/0003377527?sid=103,"[




블랙핑크                                                                                                                          YG엔터테인먼트 제공K팝 걸그룹 블랙핑크(BLACKPINK)의 공식 유튜브 채널 구독자가 17일 9000만명을 돌파하면서 명실상부한 글로벌 최정상급 걸그룹의 위상을 드러냈다.YG엔터테인먼트는 이날 오전 5시 36분 블랙핑크의 유튜브 채널 구독자 수가 9000만명을 넘었다고 밝혔다. 2016년 6월 처음으로 유튜브 채널을 개설한 지 7년여만이다. 블랙핑크의 공식 유튜브 채널 누적 조회수도 322억회를 돌파했다. 이 가운데 ‘뚜두뚜두‘(DDU-DU DDU-DU)’ 뮤직비디오는 K팝 그룹 최초로 21억 뷰를 향해 가고 있다.블랙핑크는 2020년 7월 비영어권 아티스트 중 처음으로 ‘유튜브 구독자 수 톱5’에 이름을 올린 후 아리아나 그란데, 에미넴, 에드 시런, 마시멜로, 저스틴 비버 등 팝스타들을 차례로 추월했다.유튜브 구독자 수의 증가는 블랙핑크의 글로벌 팬덤이 지속적으로 확장하고 있다는 걸 방증한다. 특히 서울 콘서트를 개최한 2022년 10월부터 지난달까지 8개월간 약 700만 구독자를 끌어 모으며 해당 기간 K팝 아티스트 중 최대 증가세를 드러냈다. 최근 진행 중인 월드투어로도 신규 팬들이 대거 유입되고 있다는 평가다.
		]"
2023-07-20 11:17:01,"스타벅스, ‘블랙핑크 콜라보 상품’ 25일부터 판매",https://n.news.naver.com/mnews/article/144/0000901219?sid=101,"[
			스타벅스가 블랙핑크와 함께 한 컬래버레이션 음료를 출시한다. 아시아 주요 9개국에서 동시에 출시되는 음료로, 스타벅스는 음료 외에도 다양한 굿즈와 카드 등을 선보일 예정. 이 중 푸드 제품의 경우 한국 시장에서만 단독으로 공개된다.스타벅스 코리아는 20일 이 같이 밝히며 이달 25일부터 한정 기간 동안 판매되는 블랙핑크 컬래버레이션 상품들은 블랙핑크를 테마로 기획한 프라푸치노 음료와 푸드를 포함해 스타일리시한 디자인의 MD, 스타벅스 카드 등으로 구성됐다고 설명했다.



스타벅스 x 블랙핑크 컬래버레이션. 스타벅스 코리아 제공스타벅스에 따르면 이번 컬래버레이션은 한국을 포함한 아시아 9개국에서 동시 론칭하는 행사로, 대표 음료인 ‘블랙핑크 스트로베리 초코 크림 프라푸치노’는 블랙과 핑크 컬러의 조화로운 색감을 강조한 상품. 음료 위에는 핑크색의 휘핑크림과 블랙핑크 로고 모양의 하트 초콜릿을 올렸다.특히 스타벅스는 한국에 유일하게 블랙핑크 협업 푸드를 선보인다. 같은 날 출시하는 ‘블랙핑크 딸기 크림 초코 바움쿠헨’과 ‘블랙핑크 딸기 크림 초코번’ 역시 초코 풍미의 바움쿠헨과 번에 핑크색 딸기 우유크림을 활용했다.스타벅스 관계자는 “블링크와 스타벅스 고객들은 전 세계를 사로잡은 블랙핑크만의 차별화된 매력이 담긴 이번 협업 상품들을 통해 스타벅스에서 더욱 밝고 신나는 여름을 즐길 수 있을 것”이라고 말했다.이충진 기자 hot@kyunghyang.com
		]"
2023.07.18. 오전 11:29,"
			블랙핑크, K팝 여가수 최초 유럽 스타디움 입성
		",https://n.news.naver.com/mnews/article/001/0014074452?sid=106,"[
프랑스 파리 앙코르 콘서트…관객 5만5천명 동원 
블랙핑크 프랑스 파리 스타드 드 프랑스 콘서트 현장[YG엔터테인먼트 제공. 재판매 및 DB 금지]    (서울=연합뉴스) 임지우 기자 = 그룹 블랙핑크가 K팝 여성 아티스트 최초로 유럽의 스타디움 공연장에서 단독 콘서트를 열었다.    블랙핑크는 지난 15일(현지 시간) 프랑스 파리 스타드 드 프랑스(Stade De France)에서 월드 투어 콘서트 '본 핑크'(BORN PINK)의 앙코르 콘서트를 열었다고 소속사 YG엔터테인먼트가 18일 밝혔다.    이번 공연은 지난해 12월 열린 블랙핑크 파리 콘서트보다 2배 이상 커진 규모로 열린 앙코르 콘서트로, 이날만 약 5만5천명의 관객을 동원했다.    이날 '핑크 베놈'(Pink Venom)으로 첫 무대를 장식한 블랙핑크는 '하우 유 라이크 댓'(How You Like That), '프리티 새비지'(Pretty Savage) 등의 히트곡 무대를 선보였다.    블랙핑크는 8월부터는 미국 뉴저지, 라스베이거스, 샌프란시스코 등에서 월드 투어 콘서트를 이어간다. 
블랙핑크 프랑스 파리 스타드 드 프랑스 콘서트 현장[YG엔터테인먼트 제공. 재판매 및 DB 금지]
]"
2023.07.20. 오후 8:25,"
			지수 ‘블랙핑크 파이팅!’ [MK포토]
		",https://n.news.naver.com/mnews/article/410/0000950468?sid=106,"[
				
				
				영화 ‘밀수’ VIP 시사회가 20일 오후 서울 강남구 메가박스 코엑스에서 열렸다.김혜수, 염정아, 조인성, 박정민, 김종수, 고민시가 출연하는 영화 ‘밀수’는 평화롭던 바닷가 마을 사람들이 바닷속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 제안에 휘말리며 거대한 밀수판 속으로 휩쓸려 들어가는 해양범죄 활극 영화다.VIP 시사회에 참석한 블랙핑크 지수. 
이날 VIP 시사회에는 배우 정우성, 박소담, 전소민, 블랙핑크 지수, 박세완, 류승룡, 김태리, 임지연, 장민호, 이승기, 정호연, 박해수, 유인나, 최리. 김준한, 김광규, 전혜진, 류현경, 장윤, 아이유, 임윤아, 안보현, 최지우, 정해인 등이 참석했다.영화는 7월 26일 개봉된다.코엑스(서울)=천정환 MK스포츠 기자
]"
2023-07-24 11:41:02,"한컬렉션, K-패션 찾는 외국인 34%까지 증가 …“BTS·블랙핑크 스타일 따라잡기”",https://n.news.naver.com/mnews/article/117/0003753842?sid=103,"[




[마이데일리 = 이지혜 기자] 외국인 관광객 증가와 더불어 K-패션을 찾는 이들도 동반 상승하고 있다. 롯데관광개발은 24일 한컬렉션 제주 드림타워점과 서울 광화문점 외국인 구매 비중(해외카드 결제)이 6월 한 달 동안 34%에 이른 것으로 집계됐다고 밝혔다.한컬렉션은 K-패션을 한 장소에서 가장 빠르게 만날 수 있는 편집숍이다. 국내 디자이너 300여명이 참여한 남녀 컨템포러리, 캐주얼, 스트리트 등 14개 카테고리의 편집숍 형태로 운영되고 있다. 



이 같은 특성 때문에 지난 2월 한국관광공사가 도쿄, 오사카, 후쿠오카 등 일본 주요 도시를 방문해 K-콘텐츠를 홍보하는 일본거점도시 로드쇼 안내책자에서도 한컬렉션을 K-쇼핑 명소로 소개했다. 또 지난해 3월에는 2022 F/W 서울패션위크가 한 컬렉션 서울 광화문점에서 열려 유튜브, 네이버TV, 틱톡을 통해 K-패션의 매력이 전 세계에 알려지기도 했다. 롯데관광개발 관계자는 “한류열풍으로 BTS, 블랙핑크 등 K-팝 스타의 K-패션 스타일에 대한 관심이 높아지면서 한컬렉션을 찾는 이들이 늘어나고 있다”며 “국적도 중국, 일본, 싱가포르 등 아시아권은 물론 미국, 이탈리아, 프랑스 등 다양해 K-패션의 세계적인 인기를 실감할 수 있다”고 소개했다. [사진 = 롯데관광개발](이지혜 기자 imari@mydaily.co.kr)
]"
None,None,https://sports.news.naver.com/news.nhn?oid=109&aid=0004897353,[]
2023-07-20 08:27:17,"메리츠, YG엔터 목표가↓…""블랙핑크 휴식기로 실적 상고하저""",https://n.news.naver.com/mnews/article/001/0014079180?sid=101,"[




블랙핑크, K팝 여가수 최초 유럽 스타디움 입성(서울=연합뉴스) 블랙핑크가 지난 15일(현지시간) 프랑스 파리 스타드 드 프랑스(Stade De France)에서 월드 투어 콘서트 '본 핑크'(BORN PINK)의 앙코르 콘서트를 열었다고 소속사 YG엔터테인먼트가 18일 밝혔다. 사진은 블랙핑크의 프랑스 파리 스타드 드 프랑스 콘서트 현장 모습. 2023.7.18 [YG엔터테인먼트 제공. 재판매 및 DB 금지] photo@yna.co.kr    (서울=연합뉴스) 배영경 기자 = 메리츠증권은 20일 블랙핑크가 다음 달 월드투어 이후 휴식기에 들어가면서 YG엔터테인먼트의 연간 실적은 '상고하저' 흐름을 보일 것이라며 목표주가를 기존 10만원에서 9만6천원으로 내렸다.     투자의견은 '매수'를 유지했다.    정지수 연구원은 ""8월까지 블랙핑크 월드투어 일정이 이어짐에 따라 콘서트 매출이 작년보다 226.7% 증가한 744억원이 될 것""이라며 ""다만 월드투어 이후 블랙핑크가 휴식기에 들어감에 따라 상고하저의 실적 흐름이 나타날 것""이라고 내다봤다.    다만 하반기에도 실적에서 기대할만한 요소들이 있다고 평가했다.    그는 ""오는 28일에 트레저의 정규 2집 앨범이 발매되고 9월에는 신인 걸그룹 베이비몬스터가 데뷔한다""면서 ""데뷔를 앞둔 베이비몬스터의 현재 유튜브 구독자수는 300만명을 돌파했고, 선공개곡 '드림'의 조회 수도 5천만에 근접했다""고 기대했다.    올해 연간 YG엔터테인먼트의 연결기준 영업이익은 906억원으로 작년보다 94.2% 늘어날 것으로 예상했다.    2분기 영업이익도 219억원으로 시장의 추정치(218억원)에 부합할 것으로 분석했다.    ykbae@yna.co.kr
]"
2023-07-24 18:09:03,“케이팝처럼 감미로울 것” 호주 기후장관이 블랙핑크 언급한 이유,https://n.news.naver.com/mnews/article/023/0003777660?sid=102,"[
“청정 에너지 협력에 한국 목소리 들을 준비돼 있다”



24일 서울 광화문에서 열린 주한호주상공회의소 행사에서 연설 중인 크리스 보웬 호주 기후변화에너지부 장관. /주한호주대사관										“청정 에너지 협력을 두고 호주는 늘 한국의 목소리를 들을 준비가 돼있습니다. 호주 사람들이 ‘블랙핑크’의 시드니 공연을 기다린 것처럼요.”크리스 보웬 호주 기후변화에너지 장관이 24일 서울 광화문에서 열린 주한호주상공회의소 행사 연설 도중 ‘블랙핑크’를 언급하자 청중 사이에 웃음이 터졌다. 탄소중립과 함께 호주의 수출 주력 산업이 된 청정 에너지 홍보차 서울을 찾은 크리스 보웬 장관은 “양국의 에너지 협력과 관련된 이야기는 (내게) 블랙핑크가 부르는 케이팝(K-pop)처럼 감미로울 것”이라며 “앞으로 성공적인 콜라보를 기대한다”고 했다.크리스 보웬 장관이 이 같은 언급을 한 것은 포스코·SK 등 국내 기업들이 호주 청정 에너지 산업의 핵심 파트너이기 때문이다. 우리나라와 호주는 ‘2030 NDC(국가 온실가스 감축목표)’를 각각 40%, 43%로 설정하면서 단기간에 화석연료 사용을 최소화하고, 탄소배출량을 획기적으로 줄여야하는 비슷한 숙제를 안고 있다.다만 호주는 넓은 국토 면적을 바탕으로 단가가 낮은 태양광 에너지를 활용한 그린수소 생산이 수월해 탈(脫)탄소 과제에선 우리보다 유리한 위치에 있다. 탄소 배출이 많은 석유화학·철강 부문에 강점을 가진 우리 입장에서 호주는 화석연료를 대체할 청정 에너지를 공급받을 수 있는 중요한 파트너로 꼽힌다.크리스 장관은 이날 “한국인 이회성 의장이 이끄는 IPCC(기후변화에 관한 정부간 협의체)가 확인했듯 기후 비상사태를 피하기에는 너무 늦었다”며 “하지만 양국이 파트너십을 맺어 행동한다면 에너지 안보 강화, 수십억 달러의 투자 및 일자리 창출 기회를 얻을 수 있고, 최악의 기후 비상사태도 피할 수 있다”고 했다.그러면서 “청정 에너지 협력을 강화하기에 좋은 위치에 있는 양국은 이제 파트너십의 엑셀레이터를 밟을 때”라며 “수소, 녹색 철강 등 양국간 협력을 증진시켜야 한다. 아직 양국은 잠재력을 최대한 발휘하지 못했다”고 했다.크리스 장관은 에너지 파트너로서 양국의 신뢰도 강조했다. 그는 “호주는 항상 신뢰할 수 있고 안정적이며 안전한 무역 파트너가 될 것”이라며 “현재까지 양국 무역 관계에 ‘에너지’가 핵심이었던 것처럼 앞으로는 ‘새로운 에너지’와 그 공급망이 중심이 될 것”이라고 했다.크리스 장관은 24일 김상협 2050탄소중립녹색성장위원회 민간위원장, 25일 이창양 산업부 장관과 잇따라 만나 탄소중립과 청정 에너지 협력에 대해 대화를 이어갈 예정이다.
]"
2023.07.28. 오후 9:26,"
			블랙핑크 지수, 맨시티 에이스 엘링 홀란과 다정 투샷
		",https://n.news.naver.com/mnews/article/408/0000196139?sid=106,"[
				
				
				그룹 블랙핑크 멤버 지수가 맨체스터 시티 주전 공격수 엘링 홀란과 만났다. 
28일 엘링 홀란은 개인 SNS를 통해 “When in Seoul…”이라는 글과 함께 한 장의 사진을 게재했다. 공개된 사진에는 지수와 홀란의 다정한 투샷이 담겼다. 특히 그들의 훈훈한 모습이 보는 이들의 감탄을 자아냈다. 이를 본 네티즌들은 “WE ALL KNOW THAT JISOO IS A LEGEND”, “Jisoo and Haaland” 등 다양한 반응이 있었다. 한편 엘링 홀란이 속해있는 맨체스터시티는 오는 30일 서울 월드컵 경기장에서 AT마드리드와 친선전을 갖는다.
			]"
2023.07.26. 오후 6:36,"
			""행복을 주는 보물""..보아→블랙핑크, 연예계는 푸바오앓이 중 [Oh!쎈 이슈]
		",https://n.news.naver.com/mnews/article/109/0004895699?sid=106,"[
 
[OSEN=장우영 기자] ‘행복을 주는 보물’이 연예계 스타들에게도 행복을 선사하고 있다. 너도나도 ‘푸바오앓이’를 하면서 푸바오는 연예인들의 연예인이 됐다.푸바오는 2013년 중국 주석 시진핑이 방한 후 에버랜드로 들여온 수컷 러바오와 암컷 아이바오의 새끼 판다로, 2020년 7월 20일 한국 최초 자연 분만으로 태어났다. 최근 푸바오의 엄마 아이바오가 쌍둥이를 출산하면서 관심이 높아진 가운데 연예계도 푸바오의 매력에 푹 빠졌다. 푸바오와 관련된 인물을 섭외하거나, 푸바오를 보러 가는 과정을 보여주면서 푸바오의 인기를 실감케 한다. 
지난 5월 방송된 tvN ‘유퀴즈온더블럭’에는 ‘푸바오 할아버지’ 강철원 사육사가 출연했다. 강철원 사육사는 2019년 ‘유퀴즈온더블럭’ 출연에서 엄마 판다 아이바오의 번식을 원한 바 있는데, 아이바오가 2020년 짝짓기에 성공해 푸바오를 낳았다. 강철원 사육사는 푸바오에 탄생부터 성장 과정을 이야기하며 ‘푸바오 할아버지’ 다운 면모를 보였다. 특히 푸바오와 내년에 이별을 해야 한다면서 “할아버지한테는 너는 영원한 나의 아기 판다야. 어떤 사황이 오든 늘 할아버지는 너의 편이고 널 생각하고 있어”라고 전해 뭉클함을 더했다. 
푸바오에 대한 연예인들의 사랑, 마음도 이어지고 있다. 최근에는 가수 보아가 푸바오를 만나는데 성공했다. 앞서 보아는 푸바오의 매니저를 구하는 임시 아르바이트 구인 관련 기사를 공유하며 “이거 어떻게 신청하냐”고 관심을 보였다. 보아는 “나 정말 성실하게 매니저 할 수 있다. 푸바오 앞에서라면 유랑도 할 수 있다. 듣고 싶은 노래 다 불러줄 수 있다”고 말했다. 보아는 지난 25일 판다 월드에 방문해 푸바오의 일일 매니저로 활동하면서 꿈을 이룬 ‘성덕’이 됐다. 
김광규는 MBC ‘나 혼자 산다’에서 푸바오에 대한 애정을 보였다. 골든차일드 장준과 함께 판다 월드로 향한 김광규는 “님을 보러 가니까 설렌다. 연예인 보러 가는 느낌”이라며 설렌 모습을 보였다. 김광규는 푸바오를 영접했고, 자신의 쪽으로 오자 “그때가 가장 좋았다. 판다들은 잘 움직이지도 않는다더라. 행복을 주는 보물이 나한테 한 번만 와달라 마음 속으로 바랐는데 내 마음이 들렸는지 나에게로 올 때 가장 좋았다”고 말했다.푸바오는 ‘나 혼자 산다’에서 한차례 더 소환된 바 있는데, 몸무가게 98.4kg일 때 푸바오보다 이장우의 몸무게가 더 나간다고 멤버들이 입을 모았다. 이에 이장우는 “주변에서 그걸 저한테 메시지를 계속 보내주신다. 푸바오가 나보다 가볍다고 하더라”고 말해 웃음을 줬다.이 밖에도 르세라핌 사쿠라는 스켈레톤 선수 윤성빈과 유튜브 콘텐츠 촬영으로 판다 월드를 찾았다. 사쿠라는 “다음 인생은 판다 하겠다. 그냥 자고 있는데 귀엽다고 해준다”고 부러워했다. 블랙핑크도 2020년 웹예능을 통해 판다 사육사 체험을 했고, NCT 태용과 정우도 푸바오에 대한 애정을 드러냈다. /elnino8919@osen.co.kr
]"
2023-07-25 13:36:01,스포츠 패션업계도 바비 핑크 열풍,https://n.news.naver.com/mnews/article/009/0005163391?sid=103,"[
핑크빛 화사한 컬러로 소비자 공략올해 바비코어 트렌드 확산 지속영화 ‘바비’ 열풍이 거세지면서 무채색이 주를 이루는 스포츠웨어 업계에서도 의류를 비롯해 신발, 액세서리까지 다양한 핑크빛 아이템들이 나와 눈길을 끌고 있다.업계에 따르면 포털 사이트 네이버 검색 트렌드의 패션잡화 분야에서 ‘핑크’ 검색량은 4월 이후 꾸준히 증가해 6월 중순 검색량이 급증하는 등 핑크컬러에 대한 소비자들의 관심이 날로 커지고 있다.업계 관계자는 “바비는 단순히 영화 개봉으로 이슈가 되기 보다는 많은 여성들에게 영감을 주는 캐릭터이자 오랜 기간 동안 사랑받았던 아이코닉한 존재이기 때문에 그녀의 스타일과 컬러 등이 더 많은 관심을 받는 것 같다”라며 “바비코어 트렌드라는 말이 생길 정도로 많은 관심을 받고 있어, 한동안 해당 컬러의 아이템들의 반응이 뜨거울 것으로 예상된다”라고 전했다.스포츠 브랜드 아디다스가 글로벌 앰배서더 정호연과 함께 내놓은 ‘Z.N.E. 컬렉션’을 화사한 핑크 컬러가 눈길을 끌고 있다. 핑크색의 여성용 티셔츠, 쇼츠 외에 남성용 후디와 쇼츠도 함께 출시했으며, 핑크빛 컬러와 블랙의 아디다스 로고를 활용해 깔끔하면서도 트렌디한 스타일을 갖췄다. 원단의 70% 이상을 재활용 및 재생 가능한 소재로 제작해 친환경적인 가치까지 더한 것도 특징이다.



 아디다스 Z.N.E. 컬렉션.&lt;아디다스&gt;프리미엄 골프웨어 브랜드 유타는 부드러운 핑크 컬러의 카라 티셔츠, 스커트 셋업과 썬바이저 등의 액세서리를 출시했다. 필드는 물론 코트 등 다양한 아웃도어 활동에도 활용할 수 있도록 제작되어 다양한 연출이 가능하다.스포츠 브랜드 뉴발란스는 한정판 990v6 퀵스트라이크 1차 출시에 이어 7월 말 2차로 공개하는 메이드 인 USA 시즌 3 컬렉션에서 핑크 컬러의 996 핑크 헤이즈 모델을 출시할 예정이다. 부드러운 파스텔 색상의 제품 컷이 공개되면서 출시 전부터 이미 많은 소비자들의 기대를 사고 있다.테니스 스타일 브랜드 라코스테는 휴가철을 맞이해 수영복을 포함한 의류 및 액세서리 아이템으로 구성된 썸머 컬렉션을 공개했는데, 핑크 컬러의 수영복과 티셔츠를 빈티지한 무드의 로고 그래픽과 라코스테만의 헤리티지가 느껴지는 디자인으로 출시했다.이밖에 액티브웨어 브랜드 젝시믹스가 1월에 공개한 초경량 러닝화 ‘X-핏 러너’도 선명한 핑크 컬러가 포함됐다.



 라코스테, 유타, 젝시믹스, 뉴발란스의 제품들.&lt;각 업체&gt;
]"
2023.07.29. 오후 6:57,"
			블랙핑크 로제, 과감한 무대의상으로 아찔한 섹시미
		",https://n.news.naver.com/mnews/article/312/0000620834?sid=106,"[
				
				
				[텐아시아=차혜영 기자] 
(사진=로제 SNS)그룹 블랙핑크 멤버 로제가 아찔한 매력을 드러냈다.로제는 29일 ""Paaaarriiisss""라고 적었다.함께 공개한 사진 속에는 블랙핑크 파리 콘서트에 참석한 로제의 모습이 담겼다. 로제는 몸매가 드러나는 무대의상을 입고 섹시한 매력을 뽐내고 있다. 
(사진=로제 SNS)또 금발의 헤어스타일을 한쪽으로 내린 로제의 모습은 이국적인 비주얼과 여신 미모로 이목을 사로잡는다.한편 로제가 속한 블랭피크는 월드투어 'BLACKPINK WORLD TOUR [BORN PINK]'를 진행 중이다.차혜영 텐아시아 기자 kay33@tenasia.co.kr
			]"
None,None,https://sports.news.naver.com/news.nhn?oid=311&aid=0001621638,[]
2023.07.19. 오전 11:46,"
			블랙핑크 로제, 한 줌 허리
		",https://n.news.naver.com/mnews/article/144/0000900957?sid=106,"[
 
로제 SNS 캡처. 
로제 SNS 캡처.블랙핑크(BLACKPINK) 로제(ROSÉ)가 잘록한 허리를 뽐냈다.로제는 19일 자신의 사회관계망서비스(SNS) 채널을 통해 사진 여러 장을 올렸다. 공개된 사진에서 그는 허리선이 잘 드러나는 크롭티를 입고 셀카를 찍고 있는 모습이 담겼다.크롭티와 함께 캐주얼한 바지를 매치해 자연스럽고 편안한 분위기를 물씬 풍겼다.한편, 로제가 속한 블랙핑크는 지난 15일 프랑스 파리 스타드 드 프랑스(Stade De France)에서 ‘BLACKPINK WORLD TOUR [BORN PINK]’ 파리 앙코르 공연을 열어 식지 않은 인기를 과시했다.이유민 온라인기자 dldbals5252@kyunghyang.com
			]"
2023.07.25. 오후 2:34,"
			블랙핑크 리사, 상큼한 인간 오렌지
		",https://n.news.naver.com/mnews/article/417/0000937678?sid=106,"[
				
				
				그룹 블랙핑크 리사가 화보 같은 일상을 공개했다. 
사진=리사 인스타그램 23일 리사는 자신의 인스타그램에 오렌지 모양 이모지와 함께 사진 여러 장을 게재했다.공개된 사진 속 리사는 주스가 든 유리잔을 든 채 상큼한 미소를 짓고 있다.리사는 오렌지 톤의 티셔츠와 블랙 팬츠를 매치한 수수한 패션에 꾸밈없는 내추럴한 모습에도 독보적인 미모를 자랑해 보는 이들의 시선을 강탈했다. 
사진=리사 인스타그램 한편, 리사는 최근 세계적 부호인 루이비통가 2세 프레데릭 아르노와 열애설에 휩싸였다.
]"
